,team,season,Opponent,result,home score,away score,AGI,KAGI,Chance create,Total shots,Acc. Shots,Ball possession,Offence CBP,Pass CBP,Capture P,Defence P,Shots on target,Shots by PK,Passes,Acc. passes,Crosses,Acc. Crosses,Direct FK,Indirect FK,CK,throw-ins,Acc. throw-ins,Dribbles,Acc. Dribbles,Tackles,Acc. Tackles,Clearances,Interceptions,Offsides,Yellow cards,Red cards,Entries of 30m line,Entries of Penalty area,Total running distance,Sprints,Attack times
35,hiro,2016,名古屋,1,1,1,57,61,16.9,22,4.5,64.4,26.22,21.29,116.64,12.05,7,0,741,84.6,34,11.8,13,2,7,21,95.2,30,40.0,16,93.8,16,3,5,2,0,73,22,"114,325",177,130
36,hiro,2016,湘南,1,2,2,64,63,18.8,27,3.7,61.0,29.42,20.10,92.23,9.20,4,1,682,80.6,37,27.0,9,0,9,40,90.0,36,50.0,14,64.3,7,2,3,0,0,63,30,"111,741",141,144
37,hiro,2016,大宮,0,5,1,50,44,13.2,15,33.3,52.6,20.99,17.18,86.38,13.89,8,0,654,87.3,22,13.6,10,2,6,21,95.2,20,50.0,17,88.2,19,3,3,0,0,56,20,"114,376",162,114
38,hiro,2016,仙台,0,3,0,49,49,20.9,23,13.0,50.3,20.68,13.89,96.62,11.17,5,1,591,85.4,18,16.7,5,2,3,19,94.7,27,77.8,19,78.9,11,2,1,1,0,50,18,"114,159",157,110
39,hiro,2016,鹿島,2,1,4,54,38,10.2,13,7.7,54.3,19.72,12.83,82.75,16.72,5,0,564,80.7,31,19.4,9,1,7,24,95.8,33,57.6,27,77.8,21,2,0,1,0,45,25,"117,364",221,128
40,hiro,2016,新潟,0,1,0,44,77,14.4,13,7.7,47.7,16.84,14.50,60.73,11.18,6,0,592,86.7,20,5.0,10,0,4,14,100.0,19,52.6,31,71.0,16,5,4,3,0,50,9,"108,469",117,90
41,hiro,2016,横浜FM,0,2,1,30,45,5.4,6,33.3,50.6,13.27,10.10,71.25,13.69,3,0,614,88.1,12,25.0,10,2,3,22,81.8,14,50.0,23,73.9,22,2,2,1,0,24,9,"111,932",145,112
42,hiro,2016,磐田,2,0,1,37,55,10.7,12,0.0,58.0,16.35,14.12,84.13,9.96,4,0,700,86.3,11,9.1,13,0,4,20,95.0,17,47.1,16,87.5,13,3,4,1,0,42,12,"108,704",168,112
43,hiro,2016,鳥栖,0,3,0,40,60,8.8,9,33.3,50.0,14.51,11.29,61.59,13.68,5,0,540,84.6,10,20.0,9,1,5,24,87.5,13,69.2,13,76.9,20,5,3,0,0,33,12,"111,332",127,102
44,hiro,2016,柏,1,0,0,45,61,16.7,18,0.0,50.5,15.81,10.20,39.59,10.19,5,0,529,85.6,16,37.5,16,2,9,21,100.0,17,58.8,15,73.3,12,1,0,1,0,31,15,"108,011",151,108
45,hiro,2016,Ｇ大阪,2,1,3,62,45,15.0,16,6.3,56.5,20.76,15.97,76.12,10.30,6,0,571,86.2,30,16.7,6,1,5,22,100.0,22,50.0,22,77.3,20,3,0,2,0,66,17,"107,275",140,107
46,hiro,2016,福岡,0,4,0,42,64,13.0,14,28.6,56.0,19.67,15.23,86.92,11.63,6,0,698,87.2,21,28.6,9,3,5,17,94.1,15,46.7,14,92.9,14,2,5,0,0,47,14,"111,833",154,108
47,hiro,2016,神戸,1,1,1,46,51,12.5,14,7.1,50.1,16.46,12.59,90.67,13.85,5,0,500,82.4,20,15.0,13,2,6,12,100.0,19,57.9,17,64.7,21,4,2,0,0,41,17,"105,587",160,112
48,hiro,2016,FC東京,1,1,1,39,30,13.8,13,7.7,57.7,17.07,14.55,52.01,18.27,5,0,662,89.4,10,20.0,3,1,4,12,100.0,9,55.6,20,75.0,29,2,1,1,0,36,14,"112,446",157,94
49,hiro,2016,浦和,0,4,2,48,53,13.0,16,25.0,38.5,11.74,9.84,84.09,13.61,7,0,358,77.4,12,8.3,13,1,6,21,81.0,10,80.0,15,86.7,15,2,2,1,0,31,13,"110,407",153,123
50,hiro,2016,甲府,0,3,0,45,55,16.0,16,18.8,53.4,18.55,12.87,69.74,8.02,7,0,574,86.8,19,21.1,14,2,6,9,88.9,15,86.7,17,70.6,16,3,4,2,0,42,17,"108,749",133,100
51,hiro,2016,磐田,0,3,0,42,53,19.8,19,15.8,56.6,23.08,17.34,72.71,12.77,8,0,702,89.7,18,33.3,10,1,4,15,100.0,20,50.0,15,80.0,14,4,4,0,0,44,14,"108,991",142,96
52,hiro,2016,鹿島,2,2,4,48,42,8.5,11,18.2,52.8,15.68,11.59,81.14,11.58,5,0,494,77.7,16,18.8,8,1,9,27,92.6,22,54.5,22,81.8,12,4,3,0,0,35,12,"106,549",148,130
53,hiro,2016,柏,1,3,3,53,48,20.4,21,14.3,45.8,18.97,11.85,81.11,11.68,5,0,437,82.6,24,29.2,16,1,2,13,100.0,22,68.2,23,73.9,13,3,5,0,0,45,13,"107,001",125,103
54,hiro,2016,横浜FM,1,2,2,50,52,14.0,14,14.3,57.7,23.23,15.89,85.38,8.61,5,0,621,85.8,26,34.6,10,1,3,12,100.0,20,70.0,20,80.0,10,2,1,1,0,60,19,"107,972",131,100
55,hiro,2016,神戸,0,2,0,43,55,17.6,19,10.5,44.7,13.35,8.36,79.80,16.22,7,0,425,81.2,13,23.1,11,2,9,16,93.8,18,72.2,34,70.6,18,1,1,0,0,30,10,"102,577",116,108
56,hiro,2016,Ｇ大阪,2,0,1,41,55,15.0,16,0.0,52.2,20.06,16.71,81.90,11.73,5,0,635,86.5,17,17.6,13,2,2,15,100.0,19,47.4,20,75.0,9,0,0,0,0,50,10,"106,345",112,107
57,hiro,2016,名古屋,0,2,0,42,63,22.8,21,9.5,58.6,19.84,16.07,78.72,8.75,7,0,761,91.5,9,22.2,12,0,6,11,81.8,17,52.9,13,69.2,9,3,2,1,0,37,16,"106,329",116,92
58,hiro,2016,湘南,0,2,1,42,44,15.5,16,12.5,51.5,14.85,11.65,74.32,15.63,6,0,536,86.0,14,28.6,15,1,3,10,100.0,12,66.7,14,78.6,19,2,2,0,0,38,13,"102,630",102,103
59,hiro,2016,甲府,2,0,1,54,78,13.2,14,0.0,55.8,23.61,19.56,60.48,7.89,5,0,633,86.6,25,20.0,17,2,8,24,95.8,22,50.0,18,94.4,9,0,2,1,0,60,18,"104,249",90,106
60,hiro,2016,仙台,0,2,0,52,47,17.5,18,11.1,43.7,13.69,9.39,52.05,18.60,5,0,405,78.5,18,22.2,8,1,4,14,92.9,17,64.7,22,77.3,20,3,2,1,0,35,16,"112,222",135,103
61,hiro,2016,大宮,2,0,1,45,79,14.7,16,0.0,51.7,18.63,13.66,74.92,8.85,5,0,602,84.7,22,27.3,15,2,4,17,100.0,22,50.0,21,76.2,5,2,4,0,0,52,14,"111,623",133,109
62,hiro,2016,鳥栖,0,3,2,47,60,21.9,21,14.3,47.9,16.15,11.84,62.95,16.31,7,0,481,83.0,12,41.7,7,3,7,7,85.7,16,68.8,8,100.0,29,1,6,1,0,38,13,"109,001",128,96
63,hiro,2016,浦和,2,0,3,54,56,17.4,20,0.0,43.8,15.76,9.65,68.66,10.52,8,1,433,79.0,25,36.0,17,0,9,15,86.7,15,53.3,15,86.7,10,5,1,1,0,33,18,"103,526",137,115
64,hiro,2016,FC東京,2,0,1,45,41,22.8,23,0.0,54.0,20.59,14.49,54.43,13.11,4,0,586,85.0,17,23.5,10,5,4,22,95.5,22,68.2,21,66.7,20,2,4,1,0,44,16,"107,971",138,101
65,hiro,2016,川崎Ｆ,2,0,2,44,53,12.1,14,0.0,50.4,18.88,13.79,92.78,15.91,3,0,608,85.2,17,35.3,8,1,6,9,88.9,19,57.9,26,61.5,19,5,5,0,0,44,19,"114,509",138,116
66,hiro,2016,福岡,0,4,1,44,50,17.7,20,20.0,58.8,20.96,16.91,101.85,10.95,8,0,701,89.2,13,38.5,17,0,2,16,100.0,21,33.3,24,70.8,13,5,3,3,0,43,18,"109,995",115,113
67,hiro,2016,新潟,0,1,0,28,62,9.5,11,9.1,65.1,17.78,15.30,85.89,7.24,3,0,831,87.6,13,15.4,10,2,4,22,95.5,13,30.8,21,81.0,9,1,5,1,0,44,9,"108,646",118,116
68,hiro,2017,新潟,1,1,1,58,50,15.9,20,5.0,69.2,25.07,19.27,89.82,11.44,5,0,699,82.7,27,18.5,17,3,6,21,95.2,26,53.8,27,77.8,17,2,1,0,0,61,18,"107,726",131,126
69,hiro,2017,清水,2,0,1,40,45,10.7,13,0.0,63.7,20.75,16.95,102.09,11.73,2,0,738,86.0,16,25.0,6,1,4,27,85.2,22,40.9,22,59.1,15,5,1,0,0,70,8,"108,890",96,122
70,hiro,2017,鳥栖,2,0,1,54,52,15.3,20,0.0,60.3,20.08,18.35,78.89,10.22,5,0,603,79.4,22,0.0,18,2,15,15,66.7,16,56.3,9,66.7,11,1,4,6,1,51,17,"111,262",144,131
71,hiro,2017,札幌,2,1,2,57,51,21.0,25,4.0,61.6,22.98,18.73,77.60,11.09,8,0,636,84.7,20,10.0,18,3,12,14,85.7,23,43.5,18,66.7,13,4,1,0,0,63,19,"110,242",125,119
72,hiro,2017,柏,2,0,2,53,45,9.2,12,0.0,48.2,13.44,10.84,89.85,12.46,4,0,430,75.3,17,23.5,19,0,5,23,82.6,14,35.7,19,84.2,17,4,7,4,0,35,12,"109,797",125,130
73,hiro,2017,Ｇ大阪,0,1,0,35,44,9.1,10,10.0,45.6,15.21,13.46,90.49,14.15,3,0,537,81.8,7,14.3,12,3,1,10,100.0,14,35.7,23,78.3,24,1,0,1,0,34,7,"113,230",136,110
74,hiro,2017,横浜FM,2,0,1,57,63,22.5,23,0.0,48.4,23.67,15.11,81.51,9.44,3,0,487,82.5,27,25.9,8,2,6,15,86.7,31,64.5,21,85.7,19,1,3,4,0,50,18,"114,684",119,102
75,hiro,2017,仙台,1,3,3,41,52,16.5,19,15.8,55.1,22.49,18.38,65.78,8.19,3,0,626,84.8,16,31.3,14,0,8,17,94.1,10,70.0,6,100.0,14,2,4,1,0,43,12,"112,978",144,115
76,hiro,2017,FC東京,2,0,1,43,49,9.0,11,0.0,54.7,16.63,10.71,64.19,13.31,3,0,528,81.3,20,30.0,15,2,3,23,91.3,24,66.7,12,75.0,17,2,1,0,0,36,11,"110,969",117,122
77,hiro,2017,神戸,1,1,1,32,48,15.0,16,6.3,60.0,19.65,16.05,69.89,12.77,5,0,736,89.3,12,16.7,17,2,1,12,91.7,19,47.4,20,70.0,16,3,4,0,0,43,9,"118,006",170,107
78,hiro,2017,Ｃ大阪,2,2,5,51,55,18.8,19,10.5,59.4,27.16,21.14,76.97,10.73,7,0,741,88.0,21,28.6,10,1,3,13,92.3,22,68.2,23,69.6,9,1,2,0,0,64,17,"110,272",112,101
79,hiro,2017,甲府,0,2,1,44,53,11.5,12,16.7,55.3,16.12,14.18,69.57,12.43,7,0,552,87.0,8,25.0,17,0,7,16,81.3,10,50.0,23,78.3,21,1,1,0,0,44,13,"106,859",121,104
80,hiro,2017,磐田,1,0,0,37,52,6.7,7,0.0,47.6,13.16,10.14,77.83,13.35,0,0,510,82.5,13,30.8,16,2,2,13,76.9,10,60.0,16,68.8,14,5,1,1,0,34,9,"110,264",118,104
81,hiro,2017,鹿島,2,1,3,55,48,12.3,15,6.7,57.5,23.97,18.27,103.67,13.69,5,0,660,82.0,25,24.0,12,1,4,16,87.5,21,47.6,22,81.8,16,0,0,0,0,61,24,"114,890",144,122
82,hiro,2017,川崎Ｆ,2,0,1,43,60,13.1,13,0.0,48.5,17.60,13.34,93.89,10.21,2,0,580,86.6,18,33.3,16,2,6,9,100.0,17,35.3,24,66.7,17,3,2,2,0,52,11,"110,080",102,99
83,hiro,2017,大宮,2,0,3,48,60,18.3,21,0.0,57.7,18.93,15.49,77.45,7.97,2,0,594,84.3,18,27.8,9,1,6,21,95.2,12,41.7,12,83.3,21,2,4,1,0,46,19,"108,648",98,115
84,hiro,2017,浦和,2,3,4,49,43,9.0,10,30.0,38.0,12.62,10.81,96.44,19.41,5,0,413,74.8,8,12.5,9,2,1,15,80.0,9,55.6,32,81.3,26,1,4,0,0,33,11,"109,718",133,111
85,hiro,2017,横浜FM,1,1,1,48,50,8.6,9,11.1,50.5,19.58,16.50,78.24,11.50,4,0,606,85.5,24,8.3,14,0,6,11,100.0,21,52.4,19,78.9,19,2,1,0,0,60,11,"113,500",89,105
86,hiro,2017,鳥栖,2,0,1,59,49,16.8,17,0.0,53.7,20.27,14.44,63.14,12.02,2,0,538,81.4,23,39.1,11,2,7,16,87.5,11,72.7,13,84.6,14,3,2,1,0,56,23,"112,508",105,101
87,hiro,2017,磐田,0,3,2,43,50,12.0,12,25.0,46.5,14.74,11.66,58.17,15.14,6,0,414,80.7,4,25.0,11,1,1,16,87.5,17,47.1,20,80.0,33,1,5,0,0,36,10,"109,840",112,100
88,hiro,2017,Ｇ大阪,1,2,2,52,27,18.9,17,11.8,46.4,15.71,10.37,40.06,20.28,7,0,366,80.9,14,50.0,10,1,1,20,85.0,12,75.0,17,70.6,33,3,1,4,0,30,17,"108,594",129,90
89,hiro,2017,仙台,2,0,1,58,31,13.3,17,0.0,54.0,17.15,13.43,65.51,17.15,2,0,430,77.0,19,15.8,10,0,9,26,92.3,20,40.0,16,75.0,37,1,4,0,0,52,18,"109,262",140,128
90,hiro,2017,甲府,0,1,0,48,62,11.5,12,8.3,53.1,16.87,13.39,76.29,10.32,4,0,583,83.4,25,16.0,12,0,3,19,89.5,14,57.1,15,73.3,11,3,4,2,0,54,10,"116,414",117,104
91,hiro,2017,大宮,1,1,1,51,44,9.3,9,11.1,49.3,13.24,10.07,68.37,15.45,5,0,476,81.9,16,18.8,9,2,4,12,91.7,15,46.7,12,91.7,27,2,2,1,0,33,14,"110,350",102,97
