,team,season,Opponent,result,home score,away score,AGI,KAGI,Chance create,Total shots,Acc. Shots,Ball possession,Offence CBP,Pass CBP,Capture P,Defence P,Shots on target,Shots by PK,Passes,Acc. passes,Crosses,Acc. Crosses,Direct FK,Indirect FK,CK,throw-ins,Acc. throw-ins,Dribbles,Acc. Dribbles,Tackles,Acc. Tackles,Clearances,Interceptions,Offsides,Yellow cards,Red cards,Entries of 30m line,Entries of Penalty area,Total running distance,Sprints,Attack times
39,fctk,2016,柏,2,0,1,53,79,8.5,12,0.0,43.1,15.51,11.90,115.65,13.76,4,0,473,74.6,11,45.5,16,3,6,28,92.9,12,50.0,37,73.0,18,5,2,2,0,37,16,"119,589",169,142
40,fctk,2016,川崎Ｆ,2,2,4,63,63,13.0,16,12.5,42.7,18.94,14.22,112.80,12.60,3,0,459,79.1,18,38.9,11,6,2,27,74.1,21,23.8,18,77.8,12,6,0,1,0,54,17,"116,801",181,123
41,fctk,2016,甲府,1,1,1,59,50,10.4,14,7.1,49.8,16.97,13.71,83.08,16.61,6,0,460,77.0,19,21.1,15,2,5,27,85.2,14,71.4,19,78.9,27,0,1,2,0,56,22,"116,305",181,135
42,fctk,2016,福岡,2,0,1,64,59,9.2,14,0.0,52.0,24.52,16.33,105.13,15.59,2,1,493,74.6,21,47.6,20,3,3,27,85.2,24,50.0,16,81.3,28,3,1,2,0,58,22,"112,900",156,153
43,fctk,2016,湘南,0,1,0,52,90,6.3,9,11.1,40.5,10.64,7.46,101.73,14.58,2,0,362,65.7,17,23.5,21,1,7,21,47.6,10,50.0,30,86.7,22,4,7,1,0,26,9,"119,241",180,142
44,fctk,2016,鳥栖,1,0,0,58,78,8.1,11,0.0,51.9,17.45,13.02,73.83,13.66,4,0,519,73.2,31,12.9,15,1,5,27,88.9,10,90.0,15,86.7,14,3,3,2,0,56,12,"120,481",152,136
45,fctk,2016,Ｇ大阪,0,1,0,69,51,14.3,17,5.9,45.1,15.00,12.68,70.02,11.99,2,0,385,76.1,22,13.6,13,2,10,24,79.2,10,40.0,12,100.0,17,5,1,1,0,52,22,"115,063",151,119
46,fctk,2016,磐田,1,0,0,57,52,9.6,13,0.0,49.7,13.92,10.03,92.48,14.90,4,0,418,73.7,15,26.7,16,3,4,18,88.9,11,63.6,25,80.0,16,1,4,1,0,41,17,"115,663",181,135
47,fctk,2016,広島,1,1,1,70,61,14.6,15,6.7,42.3,20.64,14.17,94.53,9.05,6,0,430,82.1,27,29.6,7,1,6,17,94.1,18,44.4,18,83.3,20,5,1,1,0,57,29,"122,026",210,103
48,fctk,2016,新潟,1,1,1,62,56,9.8,16,6.3,53.0,16.13,11.66,110.63,12.40,7,0,495,72.7,19,31.6,16,1,6,51,84.3,19,31.6,17,70.6,22,1,3,0,0,51,15,"117,264",157,163
49,fctk,2016,浦和,2,2,3,47,38,10.3,12,16.7,30.4,6.38,5.96,70.86,18.17,6,0,250,62.8,3,0.0,13,2,4,21,76.2,10,20.0,17,70.6,26,4,1,0,0,24,6,"114,602",145,116
