,team,season,Opponent,result,home score,away score,AGI,KAGI,Chance create,Total shots,Acc. Shots,Ball possession,Offence CBP,Pass CBP,Capture P,Defence P,Shots on target,Shots by PK,Passes,Acc. passes,Crosses,Acc. Crosses,Direct FK,Indirect FK,CK,throw-ins,Acc. throw-ins,Dribbles,Acc. Dribbles,Tackles,Acc. Tackles,Clearances,Interceptions,Offsides,Yellow cards,Red cards,Entries of 30m line,Entries of Penalty area,Total running distance,Sprints,Attack times
42,g-os,2016,川崎Ｆ,2,0,1,59,55,11.1,14,0.0,51.7,19.66,16.80,87.61,9.13,2,0,565,82.7,21,4.8,9,2,13,29,93.1,20,35.0,12,83.3,11,4,2,1,0,52,16,"113,145",156,126
43,g-os,2016,新潟,1,0,0,40,40,9.4,12,0.0,57.6,15.43,13.34,82.03,14.61,3,0,587,80.4,9,22.2,10,1,1,26,100.0,6,66.7,29,75.9,18,3,2,2,0,42,11,"117,051",164,127
44,g-os,2016,磐田,0,2,1,53,46,10.6,13,15.4,54.6,16.94,13.29,77.29,12.72,5,0,553,77.0,14,28.6,14,0,4,23,91.3,11,54.5,20,90.0,19,4,8,3,0,40,19,"111,499",187,123
45,g-os,2016,広島,0,3,1,55,38,15.9,17,17.6,43.5,17.06,13.87,82.61,20.91,4,0,439,86.3,12,33.3,11,0,7,11,100.0,9,44.4,36,75.0,28,2,1,0,0,43,20,"113,190",186,107
46,g-os,2016,FC東京,2,0,1,49,31,11.5,13,0.0,54.9,14.34,12.03,56.29,17.28,3,0,490,81.0,14,21.4,15,1,5,23,91.3,6,50.0,21,61.9,39,0,2,1,0,42,12,"108,979",148,113
47,g-os,2016,湘南,1,3,3,52,47,17.2,20,15.0,53.6,18.48,14.70,80.80,11.23,9,0,536,80.6,14,21.4,7,0,6,26,96.2,9,88.9,19,78.9,16,0,3,3,0,49,15,"109,177",135,116
48,g-os,2016,浦和,0,1,0,44,40,8.6,9,11.1,35.8,11.46,9.02,73.52,19.94,1,0,307,75.2,10,20.0,13,1,1,12,83.3,10,60.0,24,75.0,25,1,3,0,0,34,5,"115,131",164,105
49,g-os,2016,鳥栖,2,1,2,29,46,7.3,8,12.5,53.8,13.62,12.13,70.28,15.67,2,0,541,79.9,9,22.2,10,0,2,16,93.8,2,100.0,15,86.7,28,2,0,1,0,35,5,"110,712",142,109
50,g-os,2016,名古屋,1,3,3,54,57,14.4,17,17.6,61.0,19.63,15.44,67.57,11.04,7,0,655,83.7,24,20.8,15,1,6,27,96.3,15,53.3,14,85.7,9,4,4,0,0,63,20,"114,248",172,118
51,g-os,2016,鹿島,0,3,1,46,40,10.0,13,23.1,47.8,11.66,8.88,74.05,13.16,6,0,417,73.4,7,42.9,14,1,6,26,80.8,12,41.7,20,100.0,24,5,1,1,0,31,12,"110,197",133,130
52,g-os,2016,仙台,0,3,1,57,54,14.2,15,20.0,43.4,13.41,11.42,55.43,16.53,8,0,396,77.3,11,27.3,11,2,4,19,84.2,5,60.0,23,82.6,30,1,3,1,0,32,15,"112,618",161,106
53,g-os,2016,大宮,1,0,0,53,47,12.4,13,0.0,53.2,17.41,12.55,60.95,14.17,4,0,500,82.4,16,25.0,10,0,4,15,100.0,13,84.6,12,91.7,21,5,3,1,0,43,16,"109,024",184,105
54,g-os,2016,福岡,1,0,0,60,54,16.5,21,0.0,59.2,26.18,19.40,87.60,11.48,4,0,598,82.9,25,36.0,15,1,5,25,100.0,15,66.7,13,69.2,14,2,3,2,0,62,23,"108,662",175,127
55,g-os,2016,柏,2,2,3,46,43,6.6,8,12.5,50.5,16.11,12.75,68.78,15.34,3,0,496,73.6,18,5.6,13,1,4,28,92.9,14,78.6,29,65.5,16,2,3,3,0,47,8,"115,210",144,122
56,g-os,2016,広島,0,1,0,45,59,7.8,8,12.5,47.8,15.37,13.67,88.23,15.32,3,0,540,84.3,14,14.3,8,0,3,8,75.0,9,33.3,22,72.7,13,0,2,1,0,51,10,"111,464",151,103
57,g-os,2016,鳥栖,0,2,1,51,50,6.5,7,14.3,58.1,16.51,14.90,81.27,12.63,3,0,594,82.2,14,7.1,9,1,3,20,90.0,8,62.5,17,88.2,11,3,2,0,0,55,12,"107,237",110,107
58,g-os,2016,磐田,0,2,0,54,41,13.1,14,14.3,49.8,19.74,11.92,51.72,19.14,6,0,485,81.0,15,53.3,11,1,4,18,100.0,11,90.9,17,88.2,21,3,9,0,0,42,23,"109,556",154,107
59,g-os,2016,神戸,2,0,1,46,46,11.3,13,0.0,57.3,18.12,14.82,64.29,10.78,6,1,609,84.7,17,17.6,18,0,6,20,95.0,13,30.8,19,78.9,14,3,0,3,0,52,11,"104,664",132,115
60,g-os,2016,湘南,0,2,1,53,47,7.8,10,20.0,54.3,16.30,14.05,102.96,13.65,4,0,542,80.3,17,17.6,12,3,6,21,100.0,17,52.9,24,79.2,25,6,3,1,0,49,13,"111,046",177,129
61,g-os,2016,甲府,0,2,1,71,56,13.5,15,13.3,51.8,20.79,18.84,101.38,9.83,9,0,577,84.6,19,5.3,11,1,4,21,85.7,17,47.1,27,85.2,16,3,3,1,0,59,20,"110,052",137,111
62,g-os,2016,名古屋,0,3,1,44,46,11.2,12,25.0,52.4,17.26,14.43,64.48,16.79,4,0,598,86.0,14,28.6,10,3,2,14,85.7,8,37.5,12,75.0,21,2,1,1,0,45,14,"116,542",137,107
63,g-os,2016,FC東京,1,3,3,43,33,9.3,12,25.0,43.4,12.23,9.41,83.38,19.65,7,0,423,75.2,10,20.0,14,2,1,17,76.5,13,53.8,30,86.7,28,4,3,1,0,38,11,"114,659",139,129
64,g-os,2016,浦和,2,0,4,27,39,3.4,4,0.0,42.3,7.78,7.00,81.81,16.98,1,0,395,75.2,2,50.0,8,2,1,14,78.6,4,25.0,11,72.7,14,1,1,2,1,17,6,"110,760",152,119
65,g-os,2016,横浜FM,1,2,2,40,50,7.3,9,22.2,49.3,14.81,13.08,119.38,13.97,3,0,528,81.6,14,7.1,10,3,4,15,100.0,12,50.0,34,79.4,24,3,0,2,0,48,8,"119,694",192,123
66,g-os,2016,新潟,0,3,1,58,52,9.8,13,23.1,60.1,17.62,15.31,112.39,12.19,5,1,599,83.5,16,12.5,15,0,7,19,84.2,13,38.5,34,76.5,21,6,2,2,0,60,14,"115,763",171,132
67,g-os,2016,川崎Ｆ,0,3,2,38,52,9.2,12,25.0,46.6,11.04,10.86,130.42,9.53,7,0,480,79.6,9,0.0,10,3,6,14,92.9,11,18.2,33,84.8,10,9,5,2,0,38,6,"112,999",168,130
68,g-os,2017,甲府,1,1,1,50,64,12.4,17,5.9,61.3,21.91,19.67,111.24,10.38,7,0,752,79.7,18,11.1,10,0,6,31,100.0,11,90.9,14,92.9,11,4,4,0,0,59,16,"115,766",154,137
69,g-os,2017,柏,0,3,1,50,61,12.1,15,20.0,45.7,17.09,11.39,132.14,17.17,9,1,489,74.4,18,16.7,10,1,2,18,88.9,19,73.7,33,84.8,25,1,4,1,0,48,15,"120,764",174,124
70,g-os,2017,FC東京,0,3,0,47,52,7.9,10,20.0,48.2,14.48,11.66,123.56,16.77,4,0,471,77.9,16,12.5,15,1,3,16,75.0,12,50.0,29,79.3,23,5,1,3,0,35,15,"116,599",194,126
71,g-os,2017,浦和,1,1,1,25,47,3.4,4,25.0,42.2,8.43,6.65,93.92,15.59,1,0,358,70.4,6,33.3,10,4,1,23,78.3,8,37.5,25,68.0,28,2,3,0,0,20,4,"112,789",171,117
72,g-os,2017,新潟,0,3,2,45,51,10.2,14,21.4,66.5,17.47,14.53,100.87,13.15,4,0,640,81.9,13,15.4,14,5,8,13,84.6,12,58.3,14,78.6,19,2,1,1,0,49,14,"116,918",186,137
73,g-os,2017,広島,2,0,1,56,65,13.4,16,0.0,54.4,21.20,17.49,134.50,11.82,8,0,676,83.9,16,31.3,11,0,8,13,92.3,15,53.3,29,79.3,13,7,3,0,0,70,20,"117,689",178,119
