,team,season,Opponent,result,home score,away score,AGI,KAGI,Chance create,Total shots,Acc. Shots,Ball possession,Offence CBP,Pass CBP,Capture P,Defence P,Shots on target,Shots by PK,Passes,Acc. passes,Crosses,Acc. Crosses,Direct FK,Indirect FK,CK,throw-ins,Acc. throw-ins,Dribbles,Acc. Dribbles,Tackles,Acc. Tackles,Clearances,Interceptions,Offsides,Yellow cards,Red cards,Entries of 30m line,Entries of Penalty area,Total running distance,Sprints,Attack times
25,kasm,2015,川崎Ｆ,0,3,1,53,54,14.7,17,17.6,45.5,15.38,13.05,95.72,15.92,4,0,458,78.4,9,22.2,13,5,0,19,84.2,12,50.0,17,76.5,17,2,4,3,0,53,10,105260,145,116
26,kasm,2015,Ｇ大阪,2,1,2,58,59,12.2,18,5.6,57.9,18.36,15.31,103.33,10.21,3,0,589,76.1,19,10.5,15,3,5,35,94.3,22,45.5,19,73.7,14,3,1,1,0,62,11,115222,135,148
27,kasm,2015,甲府,0,1,0,58,58,15.9,20,5.0,59.0,19.72,14.87,100.25,14.14,8,0,559,78.5,21,23.8,11,1,6,23,91.3,14,42.9,20,90.0,36,5,3,2,0,59,21,115222,146,126
28,kasm,2015,浦和,2,1,2,67,60,21.9,32,3.1,46.5,14.27,11.17,103.08,11.15,10,0,350,67.4,24,16.7,16,3,9,37,75.7,14,28.6,24,87.5,14,1,3,0,0,46,31,109050,176,146
29,kasm,2015,神戸,0,2,0,69,64,13.7,22,9.1,45.9,13.13,9.18,120.88,13.23,7,0,345,57.1,19,26.3,12,1,11,38,92.1,14,42.9,31,71.0,17,3,2,0,0,52,23,109050,162,161
30,kasm,2015,柏,0,3,2,63,55,10.4,16,18.8,45.1,14.92,9.87,86.30,19.09,8,0,404,62.1,20,15.0,11,4,10,35,88.6,27,55.6,28,78.6,33,4,6,4,0,44,18,112493,151,154
31,kasm,2015,湘南,2,1,2,61,51,14.7,25,4.0,61.1,21.72,16.17,99.01,12.15,5,0,551,73.7,22,31.8,17,1,9,44,86.4,15,46.7,21,76.2,20,2,3,2,0,52,26,112493,173,170
32,kasm,2015,横浜FM,0,2,0,52,95,11.7,15,13.3,48.7,13.13,11.94,121.92,12.19,4,0,487,76.2,12,8.3,12,0,6,19,78.9,10,30.0,22,54.5,19,5,2,0,0,55,12,113308,194,128
33,kasm,2015,名古屋,0,1,0,59,40,14.4,22,4.5,53.3,19.93,14.03,108.45,24.50,9,0,461,69.4,11,45.5,11,3,6,20,90.0,23,52.2,20,65.0,37,5,6,3,0,48,17,110974,210,153
34,kasm,2016,Ｇ大阪,0,1,0,58,51,8.6,12,8.3,47.9,15.19,11.90,102.85,16.24,4,0,477,74.2,16,18.8,14,0,3,25,88.0,13,46.2,26,65.4,20,4,3,5,0,43,13,110974,191,139
35,kasm,2016,鳥栖,0,1,0,50,49,9.1,12,8.3,40.7,11.27,8.86,80.71,14.48,4,0,377,69.0,11,27.3,14,1,2,31,71.0,12,41.7,21,76.2,21,3,2,2,0,35,10,118322,194,132
36,kasm,2016,仙台,2,0,1,68,44,10.8,18,0.0,56.5,19.27,17.10,140.64,13.85,4,0,542,66.1,17,17.6,12,1,11,38,84.2,11,18.2,19,94.7,6,1,5,1,0,49,22,118322,169,166
37,kasm,2016,FC東京,0,2,0,61,54,11.3,18,11.1,61.2,18.82,14.06,106.77,16.53,6,0,624,73.7,18,27.8,18,2,5,33,78.8,22,63.6,27,66.7,20,5,4,0,0,58,20,115836,172,160
38,kasm,2016,川崎Ｆ,1,1,1,66,55,15.9,21,4.8,42.7,17.47,12.14,89.62,13.74,6,0,392,68.6,25,24.0,10,4,8,28,85.7,17,41.2,23,60.9,20,2,6,1,0,46,23,115836,225,132
