,team,season,Opponent,result,home score,away score,AGI,KAGI,Chance create,Total shots,Acc. Shots,Ball possession,Offence CBP,Pass CBP,Capture P,Defence P,Shots on target,Shots by PK,Passes,Acc. passes,Crosses,Acc. Crosses,Direct FK,Indirect FK,CK,throw-ins,Acc. throw-ins,Dribbles,Acc. Dribbles,Tackles,Acc. Tackles,Clearances,Interceptions,Offsides,Yellow cards,Red cards,Entries of 30m line,Entries of Penalty area,Total running distance,Sprints,Attack times
25,kobe,2015,鳥栖,0,7,1,57,49,25.7,28,25.0,52.9,19.63,13.71,67.54,17.68,13,0,508,79.1,20,35.0,7,0,8,18,100.0,18,55.6,15,66.7,32,4,2,0,0,52,23,110323,165,109
26,kobe,2015,FC東京,2,0,3,53,58,9.4,12,0.0,59.8,17.95,16.14,85.13,12.18,2,0,537,79.5,17,11.8,16,2,7,20,90.0,6,50.0,12,75.0,13,0,0,1,0,52,13,110323,134,127
27,kobe,2015,新潟,2,1,2,48,53,11.9,17,5.9,49.9,14.81,11.37,126.00,14.64,4,0,471,75.2,5,40.0,15,0,4,16,93.8,13,46.2,33,81.8,16,5,1,1,0,37,18,113002,179,143
28,kobe,2015,名古屋,2,0,2,44,49,12.6,14,0.0,58.6,12.83,10.32,69.39,13.35,2,0,469,80.0,10,30.0,12,2,4,17,88.2,11,45.5,21,71.4,19,1,5,2,0,50,11,113002,137,111
29,kobe,2015,鹿島,2,0,2,36,31,4.2,6,0.0,54.1,10.84,8.71,100.74,19.42,2,0,386,64.8,10,10.0,10,2,2,27,92.6,19,36.8,38,76.3,31,3,1,2,0,34,5,102099,149,144
30,kobe,2015,横浜FM,2,1,2,44,48,6.5,7,14.3,31.7,7.05,5.97,71.47,15.38,4,0,274,67.5,9,11.1,4,2,4,19,89.5,7,42.9,26,61.5,34,8,1,3,1,26,7,102099,122,107
31,kobe,2015,山形,0,3,1,55,46,14.6,20,15.0,47.6,19.93,13.73,94.65,17.09,5,0,374,71.1,15,40.0,6,7,5,27,77.8,14,57.1,19,73.7,44,1,3,3,0,43,17,102563,139,137
32,kobe,2015,松本,0,2,1,61,42,17.4,24,8.3,60.4,25.19,17.52,97.42,14.07,6,1,546,77.1,20,25.0,7,0,6,28,82.1,20,65.0,16,87.5,19,3,3,0,0,64,23,111829,165,138
33,kobe,2015,浦和,2,2,5,51,59,6.9,9,22.2,44.1,13.62,10.84,103.46,15.33,4,0,427,72.8,14,21.4,15,0,2,22,95.5,13,30.8,18,77.8,12,4,3,1,0,40,10,111829,192,131
34,kobe,2016,甲府,2,0,2,36,58,4.5,6,0.0,63.1,18.65,16.01,101.96,10.74,2,0,703,80.1,26,11.5,6,3,9,24,91.7,13,38.5,21,85.7,11,1,1,2,0,66,7,111674,168,134
35,kobe,2016,新潟,0,6,3,58,55,13.4,18,33.3,47.5,16.50,11.39,130.23,15.37,9,0,371,69.5,12,41.7,17,2,2,21,81.0,17,41.2,32,68.8,25,2,1,2,0,46,18,113496,187,134
36,kobe,2016,FC東京,2,0,1,14,38,4.3,6,0.0,57.3,8.36,6.78,83.64,18.73,0,0,469,72.7,5,40.0,9,2,3,30,90.0,8,50.0,29,65.5,30,2,2,3,0,24,4,113496,156,141
37,kobe,2016,Ｇ大阪,0,2,1,62,68,12.4,14,14.3,40.4,18.13,12.66,123.76,14.18,5,0,432,77.5,15,26.7,7,3,2,19,94.7,21,47.6,22,86.4,25,6,2,0,0,50,15,115086,183,113
38,kobe,2016,湘南,0,2,1,50,37,6.1,10,20.0,48.0,13.33,9.47,117.80,17.42,5,0,405,64.4,15,26.7,13,2,5,31,58.1,11,45.5,29,62.1,27,6,7,1,0,31,15,115086,185,164
39,kobe,2016,福岡,1,0,0,66,60,15.6,20,0.0,55.3,19.40,14.42,112.60,12.77,4,0,492,74.6,19,26.3,10,0,7,28,85.7,22,54.5,28,82.1,15,5,3,2,0,69,20,108669,168,128
40,kobe,2016,仙台,1,2,2,57,46,14.9,20,10.0,59.3,20.05,17.74,80.42,14.79,5,0,569,75.0,17,5.9,12,3,6,31,87.1,16,37.5,16,62.5,17,3,1,2,0,54,21,106163,140,134
41,kobe,2016,柏,2,0,2,49,66,6.5,9,0.0,55.7,14.10,11.69,108.38,11.28,1,0,545,73.4,18,16.7,10,0,4,35,91.4,17,29.4,31,80.6,13,7,6,4,0,51,12,106163,145,139
