,team,season,Opponent,result,home score,away score,AGI,KAGI,Chance create,Total shots,Acc. Shots,Ball possession,Offence CBP,Pass CBP,Capture P,Defence P,Shots on target,Shots by PK,Passes,Acc. passes,Crosses,Acc. Crosses,Direct FK,Indirect FK,CK,throw-ins,Acc. throw-ins,Dribbles,Acc. Dribbles,Tackles,Acc. Tackles,Clearances,Interceptions,Offsides,Yellow cards,Red cards,Entries of 30m line,Entries of Penalty area,Total running distance,Sprints,Attack times
62,y-fm,2016,新潟,0,3,1,43,45,8.1,9,33.3,52.1,13.13,10.59,61.77,16.22,5,0,518,80.9,15,13.3,11,2,3,19,84.2,12,58.3,29,86.2,18,1,4,1,0,40,10,"111,042",127,111
63,y-fm,2016,川崎Ｆ,2,2,3,39,44,9.1,11,18.2,48.0,12.29,8.45,73.76,15.38,5,0,483,78.5,11,27.3,22,0,6,12,91.7,22,40.9,13,76.9,19,4,6,0,0,28,13,"113,484",156,121
64,y-fm,2016,甲府,0,4,0,50,42,17.0,18,22.2,56.9,21.72,18.29,66.98,12.75,10,0,656,87.0,12,41.7,9,1,9,20,100.0,14,28.6,14,85.7,24,5,0,1,0,46,21,"118,711",166,106
65,y-fm,2016,Ｇ大阪,1,2,2,50,60,9.8,13,15.4,50.7,13.44,12.08,90.95,11.69,2,0,536,84.0,11,0.0,22,0,7,23,95.7,18,33.3,24,79.2,14,4,3,1,0,40,15,"119,941",193,133
66,y-fm,2016,鳥栖,1,2,2,51,56,10.8,13,15.4,56.6,22.02,15.07,81.19,11.80,5,0,617,84.0,19,31.6,9,0,5,15,93.3,26,50.0,13,76.9,14,6,2,0,0,50,21,"121,692",175,120
67,y-fm,2016,浦和,1,1,1,29,36,6.4,8,12.5,46.6,9.70,7.85,88.77,23.27,4,0,466,78.3,6,33.3,24,1,1,13,92.3,12,33.3,28,75.0,23,2,1,1,0,22,6,"112,172",138,125
68,y-fm,2017,浦和,0,3,2,50,48,14.8,16,18.8,34.4,11.20,6.39,57.04,15.56,8,0,268,72.0,8,62.5,14,2,3,16,100.0,14,50.0,21,76.2,18,1,3,3,0,25,17,"115,143",173,108
69,y-fm,2017,札幌,0,3,0,52,41,11.5,14,21.4,52.8,14.04,9.97,115.67,14.92,6,0,443,80.6,15,13.3,16,0,2,21,100.0,22,59.1,20,80.0,32,2,0,0,0,40,10,"111,820",162,122
70,y-fm,2017,鹿島,2,0,1,38,49,6.9,9,0.0,46.5,10.65,7.53,86.61,19.23,1,0,455,78.7,12,16.7,18,5,1,19,73.7,16,62.5,31,74.2,27,5,0,3,0,23,11,"120,698",164,131
71,y-fm,2017,新潟,1,1,1,52,58,11.4,15,6.7,60.9,18.62,13.17,119.34,10.78,7,0,531,78.0,13,23.1,13,2,3,30,90.0,29,41.4,27,81.5,22,3,3,2,0,47,15,"108,186",161,132
72,y-fm,2017,Ｃ大阪,2,0,2,42,53,8.1,10,0.0,54.0,12.42,9.97,82.61,13.22,2,0,516,76.7,14,14.3,16,1,6,19,94.7,11,63.6,24,83.3,13,1,1,2,0,42,8,"112,285",150,123
73,y-fm,2017,磐田,0,2,1,49,50,11.9,14,14.3,55.0,16.25,12.50,66.36,11.42,6,0,501,81.4,14,14.3,14,2,6,18,94.4,18,50.0,12,75.0,22,3,4,1,0,39,18,"111,397",166,118
74,y-fm,2017,広島,0,1,0,37,43,7.8,9,11.1,51.6,10.13,8.84,47.90,16.29,3,0,478,82.6,10,10.0,17,3,5,17,94.1,14,28.6,18,66.7,31,1,2,1,0,21,11,"115,029",133,115
75,y-fm,2017,柏,2,0,2,21,51,4.1,6,0.0,51.2,12.87,11.04,65.58,14.52,2,0,489,73.4,6,16.7,25,3,0,32,96.9,17,35.3,20,80.0,25,0,2,0,0,29,4,"118,798",144,147
76,y-fm,2017,Ｇ大阪,2,0,1,48,46,9.8,12,0.0,44.9,10.60,7.10,62.63,13.01,3,0,403,73.7,20,25.0,23,0,4,32,87.5,10,60.0,17,94.1,17,3,0,0,0,27,12,"113,114",149,123
77,y-fm,2017,鳥栖,2,0,1,50,48,9.4,14,0.0,57.1,18.75,12.92,92.56,16.26,4,0,526,75.3,24,16.7,16,1,5,28,89.3,31,41.9,20,70.0,17,3,1,1,0,47,12,"118,739",158,149
78,y-fm,2017,甲府,0,1,0,40,49,8.0,10,10.0,56.2,13.09,11.24,70.94,15.62,4,0,458,75.5,10,10.0,15,3,4,25,88.0,15,46.7,22,72.7,26,4,2,1,0,44,7,"113,021",184,125
79,y-fm,2017,仙台,1,1,1,36,34,10.6,12,8.3,41.7,7.96,6.64,71.98,19.22,6,0,343,72.0,9,11.1,10,0,4,15,80.0,9,55.6,23,69.6,40,1,6,0,0,30,7,"110,071",136,113
80,y-fm,2017,清水,0,3,1,36,33,6.5,8,37.5,46.3,10.34,8.18,90.75,25.28,4,0,382,72.5,13,15.4,12,0,3,11,81.8,8,50.0,31,80.6,47,0,3,2,0,22,8,"113,529",138,124
81,y-fm,2017,川崎Ｆ,0,2,0,48,40,11.9,13,15.4,39.6,12.54,8.87,59.05,17.19,5,0,378,76.2,12,16.7,13,4,6,9,100.0,18,44.4,16,81.3,34,5,0,2,0,37,10,"115,795",168,109
82,y-fm,2017,FC東京,0,1,0,55,43,8.4,10,10.0,50.9,17.15,12.15,81.16,16.37,5,0,485,78.4,23,17.4,10,1,4,32,90.6,24,54.2,17,70.6,25,6,2,0,0,40,12,"109,124",167,119
83,y-fm,2017,神戸,0,2,0,36,42,12.9,15,13.3,51.6,12.78,9.86,64.77,14.66,7,0,521,83.9,8,25.0,16,1,6,19,84.2,12,58.3,18,77.8,19,1,6,0,0,24,13,"112,955",153,116
84,y-fm,2017,大宮,0,2,1,38,57,8.7,10,20.0,46.6,10.35,7.86,60.49,12.95,2,0,409,80.2,7,28.6,14,0,4,20,80.0,15,33.3,15,66.7,24,1,2,1,0,23,10,"109,426",131,115
85,y-fm,2017,広島,1,1,1,50,52,11.9,12,8.3,49.5,19.09,16.14,84.74,18.39,6,0,608,88.3,11,9.1,7,1,2,16,93.8,12,58.3,9,100.0,22,2,0,2,0,63,12,"109,146",110,101
86,y-fm,2017,清水,1,2,2,46,55,15.0,18,11.1,62.2,16.89,11.65,68.60,9.49,6,1,589,80.8,20,25.0,9,0,8,24,95.8,16,62.5,13,69.2,9,0,1,2,0,45,14,"111,390",169,120
87,y-fm,2017,新潟,0,2,0,50,46,10.8,13,15.4,52.6,12.10,8.30,69.01,12.44,4,0,420,79.0,14,28.6,17,0,5,22,77.3,16,56.3,19,57.9,31,2,0,2,0,36,12,"108,321",144,120
88,y-fm,2017,札幌,0,2,0,58,40,18.2,20,5.0,53.3,17.20,11.02,62.35,11.42,7,0,415,81.2,15,33.3,13,1,6,21,100.0,26,42.3,20,75.0,20,1,1,2,0,45,20,"107,179",138,110
89,y-fm,2017,鳥栖,0,1,0,43,43,13.5,15,6.7,47.9,10.10,7.59,46.28,16.42,5,0,376,77.9,15,20.0,16,0,7,19,100.0,12,33.3,15,73.3,26,0,1,1,0,25,8,"108,231",133,111
90,y-fm,2017,神戸,1,0,0,39,53,8.4,9,0.0,59.9,14.88,11.22,56.18,12.98,3,0,554,84.7,20,15.0,15,2,6,21,95.2,20,35.0,14,78.6,18,0,2,2,0,41,10,"103,651",144,107
91,y-fm,2017,FC東京,0,1,0,50,48,10.5,11,9.1,49.2,13.48,8.11,67.69,13.57,4,0,419,79.2,26,19.2,15,1,9,15,80.0,19,52.6,12,83.3,23,2,1,1,0,34,11,"107,965",143,105
92,y-fm,2017,川崎Ｆ,2,0,3,45,43,6.0,7,0.0,48.3,14.37,12.21,86.06,11.34,1,0,500,82.2,19,10.5,11,0,4,26,88.5,15,40.0,18,72.2,19,5,1,0,0,45,9,"105,519",146,117
93,y-fm,2017,柏,1,1,1,42,46,7.3,9,11.1,45.9,11.79,10.09,94.07,16.41,2,0,460,80.7,12,25.0,20,4,1,16,87.5,10,20.0,27,77.8,25,3,2,4,0,27,14,"113,932",171,123
94,y-fm,2017,甲府,2,2,3,61,52,16.2,19,10.5,64.9,17.91,14.84,47.77,8.54,4,0,650,84.0,25,16.0,17,2,5,35,94.3,18,33.3,15,66.7,15,0,2,1,0,78,17,"106,930",140,117
95,y-fm,2017,Ｇ大阪,0,2,1,36,45,11.2,13,15.4,50.2,11.63,7.86,67.50,12.08,7,0,442,80.8,16,12.5,17,3,3,24,87.5,15,73.3,14,78.6,15,0,0,2,0,24,9,"107,306",157,116
96,y-fm,2017,大宮,1,1,1,63,52,19.0,28,3.6,62.3,24.41,16.41,86.56,11.70,6,0,654,82.1,36,19.4,23,3,11,30,93.3,24,70.8,17,76.5,27,0,0,1,0,56,25,"119,965",210,147
